tconst	ordering	nconst	category	job	characters	img_url_asset
tt0100724	6	nm0640185	writer	writer	\N	\N
tt0100724	7	nm0548903	producer	producer	\N	\N
tt0100724	8	nm0386796	composer	\N	\N	\N
tt0100724	9	nm0859875	composer	\N	\N	\N
tt0100748	10	nm0695988	cinematographer	\N	\N	\N
tt0100748	1	nm0784230	actor	\N	"[""Kommissar Max Palu""]"	https://image.tmdb.org/t/p/{width_variable}/xmnu5P1bFS4DnccJf9Nz6ZvJij.jpg
tt0100748	2	nm0498752	actress	\N	"[""Jutta""]"	https://image.tmdb.org/t/p/{width_variable}/4dXELZtxzDHY4qoSt4aXf6VGRoT.jpg
tt0100748	3	nm0917088	actor	\N	"[""Rainer Seifert""]"	https://image.tmdb.org/t/p/{width_variable}/sOCySi1yNdgfWEx5h2HsAyS1kQr.jpg
tt0100748	4	nm0297258	actor	\N	"[""Dr. Wagner""]"	https://image.tmdb.org/t/p/{width_variable}/155XxhknzACJJqWiIrD68ulBvzF.jpg
tt0100748	5	nm0089777	director	\N	\N	https://image.tmdb.org/t/p/{width_variable}/oXrGIEbWvmqMpRS1WH6zD5UEtmF.jpg
tt0100748	6	nm0080981	writer	writer	\N	\N
tt0100748	7	nm0773320	writer	writer	\N	\N
tt0100748	8	nm0118190	producer	producer	\N	\N
tt0100748	9	nm0938747	composer	\N	\N	\N
tt0100749	10	nm0937140	composer	\N	\N	\N
tt0100749	1	nm0323526	actor	\N	"[""Detektivwachtmeister Walter Howald""]"	\N
tt0100749	2	nm0957589	actor	\N	"[""Reto Carlucci""]"	https://image.tmdb.org/t/p/{width_variable}/6sKuKIR6oqhyb2JzhGkhsRyQIlV.jpg
tt0100749	3	nm0014338	actor	\N	"[""Heinz Rapold""]"	https://image.tmdb.org/t/p/{width_variable}/jJZq68s4vYDEFxiEJ0u9ovcEasZ.jpg
tt0100749	4	nm0108032	actress	\N	"[""Rebecca Howald""]"	https://image.tmdb.org/t/p/{width_variable}/dv6jHPrXhbJU20kgvIarAsT86Lm.jpg
tt0100749	5	nm0250914	director	\N	\N	https://image.tmdb.org/t/p/{width_variable}/uhemNpWs3QMWVXq86ysrVuvq4bX.jpg
tt0100749	6	nm0127137	writer	screenplay	\N	\N
tt0100749	7	nm0551882	writer	written by	\N	\N
tt0100749	8	nm0796749	writer	writer	\N	\N
tt0100749	9	nm0893882	writer	written by	\N	\N
tt0100750	10	nm0116253	editor	\N	\N	\N
tt0100750	1	nm0472545	actor	\N	"[""Hauptkommissar Paul Stoever""]"	https://image.tmdb.org/t/p/{width_variable}/4qfxHPHzQhmNHXtVB6AuXIXZISf.jpg
tt0100750	2	nm0105640	actor	\N	"[""Hauptkommissar Peter Brockmöller""]"	https://image.tmdb.org/t/p/{width_variable}/pmzsKoimIu9ZaUfCyuJF1BJb0da.jpg
tt0100750	3	nm0088400	actor	\N	"[""Herwart Branding""]"	https://image.tmdb.org/t/p/{width_variable}/qXsDzbCbYeMuE9oxMZtiUcloTAG.jpg
tt0100750	4	nm0382212	actress	\N	"[""Thea Branding""]"	https://image.tmdb.org/t/p/{width_variable}/9xAFweg73EBMQNXyK2oifutza30.jpg
tt0100750	5	nm0832419	director	\N	\N	\N
tt0100750	6	nm0386626	writer	writer	\N	\N
tt0100750	7	nm0260246	producer	producer	\N	\N
tt0100750	8	nm0839971	composer	\N	\N	\N
tt0100750	9	nm0955983	cinematographer	\N	\N	\N
tt0100751	10	nm0775318	actor	\N	"[""Assistent Seidel""]"	\N
tt0100751	1	nm0284296	actress	\N	"[""Kriminalhauptkommissarin Lena Odenthal""]"	https://image.tmdb.org/t/p/{width_variable}/lDbYYtbo62v3PTUVjEzkxwe1x4V.jpg
tt0100751	2	nm0611126	actress	\N	"[""Vicky""]"	https://image.tmdb.org/t/p/{width_variable}/nmtvPucAMc8XtaghiCQcWuSPyWu.jpg
tt0100751	3	nm0900915	actor	\N	"[""Daniel""]"	https://image.tmdb.org/t/p/{width_variable}/w1uLTeHJZ04JCmRiFJB0b5w3UuA.jpg
tt0100751	4	nm0388517	actor	\N	"[""Palz""]"	https://image.tmdb.org/t/p/{width_variable}/xWa3MXQNd0uki8MTiMor4WD7PAP.jpg
tt0100751	5	nm0317413	director	\N	\N	\N
tt0100751	6	nm0477780	composer	\N	\N	\N
tt0100751	7	nm0021324	cinematographer	\N	\N	\N
tt0100751	8	nm0382294	production_designer	\N	\N	\N
tt0100751	9	nm0311328	actor	\N	"[""Stein""]"	https://image.tmdb.org/t/p/{width_variable}/s9SNoI0lFiwIxE4MOqLhPjCdFSF.jpg
tt0100752	10	nm0508905	production_designer	\N	\N	\N
tt0100752	1	nm0417659	actor	\N	"[""Inspektor Fichtl""]"	\N
tt0100752	2	nm0119800	actor	\N	"[""Inspektor Hollocher""]"	\N
tt0100752	3	nm0664011	actress	\N	"[""Inspektor Winter""]"	\N
tt0100752	4	nm0737689	actor	\N	"[""Inspektor Katzki""]"	\N
tt0100752	5	nm0432501	director	\N	\N	\N
tt0100752	6	nm0956975	writer	writer	\N	\N
tt0100752	7	nm0625929	producer	producer	\N	\N
tt0100752	8	nm0462438	cinematographer	\N	\N	\N
tt0100752	9	nm0500735	editor	\N	\N	\N
tt0100753	10	nm0034823	actress	\N	"[""Sabine""]"	https://image.tmdb.org/t/p/{width_variable}/iHEmvk5p5xG2TT5HbePtTxDEDEz.jpg
tt0100753	1	nm0902397	actor	\N	"[""Kommissar Brinkmann""]"	https://image.tmdb.org/t/p/{width_variable}/bL06O3ReJrJD4xeAtUvVe4Yw3RJ.jpg
tt0100753	2	nm0014344	actor	\N	"[""Hauptmeister Wegner""]"	\N
tt0100753	3	nm0466234	actor	\N	"[""Harry Gerber""]"	https://image.tmdb.org/t/p/{width_variable}/icvFtJ8Hh3KytL9lqHBZApRkIh.jpg
tt0100753	4	nm0044642	actress	\N	"[""Ada Gerber""]"	https://image.tmdb.org/t/p/{width_variable}/vpBJNrKTuflXlm7FnE6qb2sobYX.jpg
tt0100753	5	nm0771942	director	\N	\N	https://image.tmdb.org/t/p/{width_variable}/eCJ3di9eEPRSvmmm63bOwdf3y7U.jpg
tt0100753	6	nm0389268	cinematographer	\N	\N	\N
tt0100753	7	nm0778214	production_designer	\N	\N	\N
tt0100753	8	nm0902265	actress	\N	"[""Dr. Hilde Jahn""]"	https://image.tmdb.org/t/p/{width_variable}/jZJ49KjB84hG8wnmX7yvQpBf9fx.jpg
tt0100753	9	nm0062106	actor	\N	"[""Felix Timm""]"	\N
tt0100754	10	nm0728677	cinematographer	\N	\N	\N
tt0100754	1	nm0313443	actor	\N	"[""Schimanski""]"	https://image.tmdb.org/t/p/{width_variable}/jGnP1ErwHBMobS0yltcpBrNKa2O.jpg
tt0100754	2	nm0270607	actor	\N	"[""Thanner""]"	https://image.tmdb.org/t/p/{width_variable}/wgy27oa6TBJNDLC0TbzwHF0X6Y2.jpg
tt0100754	3	nm0096509	actor	\N	"[""Fuchs""]"	https://image.tmdb.org/t/p/{width_variable}/5iIKfF1qInBugqZcIR1K75SNIeN.jpg
tt0100754	4	nm0773292	actor	\N	"[""Grawe""]"	https://image.tmdb.org/t/p/{width_variable}/mphugrfHAIgEbnwPYJ6O6ut8wlG.jpg
tt0100754	5	nm0473151	director	\N	\N	https://image.tmdb.org/t/p/{width_variable}/5OqqVDeyEQLpnDbAvbATtIULHza.jpg
tt0100754	6	nm0902283	writer	script	\N	\N
tt0100754	7	nm0331498	writer	story editor	\N	\N
tt0100754	8	nm0826076	writer	dramaturge	\N	\N
tt0100754	9	nm0348132	composer	\N	\N	\N
tt0100755	10	nm0221986	cinematographer	\N	\N	\N
tt0100755	1	nm0472545	actor	\N	"[""Hauptkommissar Paul Stoever""]"	https://image.tmdb.org/t/p/{width_variable}/4qfxHPHzQhmNHXtVB6AuXIXZISf.jpg
tt0100755	2	nm0105640	actor	\N	"[""Hauptkommissar Peter Brockmöller""]"	https://image.tmdb.org/t/p/{width_variable}/pmzsKoimIu9ZaUfCyuJF1BJb0da.jpg
tt0100755	3	nm0127030	actor	\N	"[""Heinz Maurer""]"	\N
tt0100755	4	nm0470522	actor	\N	"[""Karl Wollek""]"	https://image.tmdb.org/t/p/{width_variable}/kDhFKouhdKyuKkGVwpkZnITnVXI.jpg
tt0100755	5	nm0034776	director	\N	\N	\N
tt0100755	6	nm0618124	writer	writer	\N	\N
tt0100755	7	nm0260246	producer	producer	\N	\N
tt0100755	8	nm0486295	composer	\N	\N	\N
tt0100755	9	nm1367441	composer	\N	\N	\N
tt0100770	10	nm0668966	editor	\N	\N	\N
tt0100770	1	nm0002081	actor	\N	"[""Monk Scott""]"	https://image.tmdb.org/t/p/{width_variable}/mRAgZvRscftn6roAKdLQwrrrWrS.jpg
tt0100770	2	nm0604640	actress	\N	"[""Cpl. Merriman""]"	https://image.tmdb.org/t/p/{width_variable}/uT2XoHJqehdLd18TBj3bOMp7hlB.jpg
tt0100770	3	nm0281424	actor	\N	"[""Bob""]"	https://image.tmdb.org/t/p/{width_variable}/ngJVm5yUhlASVzbl70taLMPfvkV.jpg
tt0100770	4	nm0285630	actress	\N	"[""Sally""]"	\N
tt0100770	5	nm0006841	director	\N	\N	\N
tt0100770	6	nm0336957	writer	writer	\N	\N
tt0100770	7	nm0873282	producer	producer	\N	https://image.tmdb.org/t/p/{width_variable}/n71WZXrULWvS3Q2lswxfImKtYsr.jpg
tt0100770	8	nm0002301	composer	\N	\N	https://image.tmdb.org/t/p/{width_variable}/6DKmgez2sJ6FfQ0vkLEPUx2RGUQ.jpg
tt0100770	9	nm0003372	cinematographer	\N	\N	https://image.tmdb.org/t/p/{width_variable}/yw9YT2Ok1xBPz9wyOO2mgdKPmg.jpg
tt0100818	10	nm0174135	production_designer	\N	\N	\N
tt0100818	1	nm0217880	actor	\N	"[""David""]"	https://image.tmdb.org/t/p/{width_variable}/gzIuViUIacUQNtqTEc50ibraFtM.jpg
tt0100818	2	nm0352731	actress	\N	"[""Helen""]"	https://image.tmdb.org/t/p/{width_variable}/4dKSNahMp7PolC8uayH32R24vUd.jpg
tt0100818	3	nm0606569	actor	\N	"[""Monsieur Laurent""]"	https://image.tmdb.org/t/p/{width_variable}/l4pyAMumC6p1V4aqxBra7PWlTvN.jpg
tt0100818	4	nm0795837	actor	\N	"[""Mo""]"	https://image.tmdb.org/t/p/{width_variable}/3XLbV00bkQ4ZvYwjsaKARr4NCi0.jpg
tt0100818	5	nm0934508	director	\N	\N	https://image.tmdb.org/t/p/{width_variable}/lopQ0UtEHWKokmoNrz6YUQfFmp9.jpg
tt0100818	6	nm0545690	writer	writer	\N	https://image.tmdb.org/t/p/{width_variable}/2a4OjHwciDUET8V8rTTd7rBF25K.jpg
tt0100818	7	nm0018139	composer	\N	\N	https://image.tmdb.org/t/p/{width_variable}/aSpRMsfIJ1MXRJrSQbQXktGmx37.jpg
tt0100818	8	nm0432499	cinematographer	\N	\N	\N
tt0100818	9	nm0467108	editor	\N	\N	\N
tt0100900	1	nm0001075	self	\N	"[""Self - Narrator""]"	https://image.tmdb.org/t/p/{width_variable}/ld3xLYTcZWjAc0bE33DONT7n9o8.jpg
tt0100900	2	nm0202629	self	\N	"[""Self""]"	https://image.tmdb.org/t/p/{width_variable}/AlupiJoNAMEezEdmxTNbzMUJKmj.jpg
tt0100900	3	nm0375477	self	\N	"[""Self""]"	https://image.tmdb.org/t/p/{width_variable}/pw7HLpbqZ8WXySS4atQCOrZcrEV.jpg
tt0100900	4	nm0379052	self	\N	"[""Self""]"	https://image.tmdb.org/t/p/{width_variable}/kL3goKnPMsmfuivJUyVp7oxGBMa.jpg
tt0100900	5	nm0180644	director	\N	\N	\N
tt0100900	6	nm0385091	director	\N	\N	\N
tt0100900	7	nm0944310	producer	producer	\N	\N
tt0100900	8	nm0091250	composer	\N	\N	\N
tt0100900	9	nm0151434	editor	\N	\N	\N
tt0100948	1	nm0357979	actor	\N	"[""Wallace Kirkman""]"	https://image.tmdb.org/t/p/{width_variable}/nckOejjgliMjF0vwmra2lKIODUL.jpg
tt0100948	2	nm0324790	actress	\N	"[""Nina""]"	https://image.tmdb.org/t/p/{width_variable}/cqYMJFlkkAc2n1FTGaOmom4IFFL.jpg
tt0100948	3	nm0431440	actress	\N	"[""Mother""]"	https://image.tmdb.org/t/p/{width_variable}/4w1kTAWkbyRwNabOwyJAk6wO6fA.jpg
tt0100948	4	nm0178616	actress	\N	"[""Grandmother""]"	https://image.tmdb.org/t/p/{width_variable}/z0qihfXL6McofFreokXr3AjWTRf.jpg
tt0100948	5	nm0769135	director	\N	\N	https://image.tmdb.org/t/p/{width_variable}/3yGJ8GcYZLURUweqmYhC77QyA1K.jpg
tt0100948	6	nm0792490	writer	play	\N	https://image.tmdb.org/t/p/{width_variable}/x4c55znDhcLWyMk56A4PtHWQqss.jpg
tt0100948	7	nm0901562	producer	producer	\N	\N
tt0100948	8	nm0640228	editor	\N	\N	\N
tt0100948	9	nm0036696	production_designer	\N	\N	\N
tt0100953	10	nm0460788	editor	\N	\N	\N
tt0100953	1	nm0000980	actor	\N	"[""Steven Parrish""]"	https://image.tmdb.org/t/p/{width_variable}/jTyvGwwR1NFpvgDhcmuWZCM241w.jpg
tt0100953	2	nm0866626	actress	\N	"[""Julia Parrish""]"	https://image.tmdb.org/t/p/{width_variable}/nZPZijCmdr5HvpiprTDAEbpwtlU.jpg
tt0100953	3	nm0409874	actor	\N	"[""Sergeant Clarke""]"	https://image.tmdb.org/t/p/{width_variable}/btJ6279IAHs9ApuGgZ7JlSjHcCo.jpg
tt0100953	4	nm0236500	actress	\N	"[""Merlinda Parrish""]"	https://image.tmdb.org/t/p/{width_variable}/eUvMkJaQ3ZowV48SjjQ6eM8Y6Jx.jpg
tt0100953	5	nm0401461	director	\N	\N	https://image.tmdb.org/t/p/{width_variable}/jGdnUrnc7OoEgij8RiNZBHGmekc.jpg
tt0100953	6	nm0393495	writer	writer	\N	\N
tt0100953	7	nm0724346	producer	producer	\N	\N
tt0100953	8	nm0921135	composer	\N	\N	\N
tt0100953	9	nm0077149	cinematographer	\N	\N	\N
tt0101095	10	nm0016295	cinematographer	director of photography	\N	\N
tt0101095	1	nm0553402	actress	\N	"[""Fantaghirò""]"	https://image.tmdb.org/t/p/{width_variable}/xMfeR8rsf7wwYBG3JYFlcFzYgGR.jpg
tt0101095	2	nm0000728	actor	\N	"[""The King""]"	https://image.tmdb.org/t/p/{width_variable}/dCusK8NWuHzrI3Abf8nDNfe3DfA.jpg
tt0101095	3	nm0744107	actor	\N	"[""Romualdo""]"	https://image.tmdb.org/t/p/{width_variable}/hrv0rI4OKKufipR87vfF0Zdxe0K.jpg
tt0101095	4	nm0596807	actress	\N	"[""The White Witch"",""The White Knight""]"	https://image.tmdb.org/t/p/{width_variable}/1O8l73B5bcnBHFSjmIWMfhJZCP8.jpg
tt0101095	5	nm0000877	director	\N	\N	https://image.tmdb.org/t/p/{width_variable}/alCOCvgUarpfuFaf750r0r7adp7.jpg
tt0101095	6	nm0577362	writer	story and screenplay	\N	\N
tt0101095	7	nm0739744	writer	story and screenplay	\N	https://image.tmdb.org/t/p/{width_variable}/3IkQ46HfkgLj1Ibr3UFQUmAGe2u.jpg
tt0101095	8	nm0681344	producer	producer	\N	\N
tt0101095	9	nm0591289	composer	\N	\N	\N
tt0101179	10	nm0143150	actor	\N	\N	https://image.tmdb.org/t/p/{width_variable}/6bg9xuVF0sOyZu0cCaDKSjOleOW.jpg
tt0101179	1	nm0024139	actor	\N	\N	\N
tt0101179	2	nm0059010	actor	\N	\N	https://image.tmdb.org/t/p/{width_variable}/4ZiwZI4ZjOlnZ3e7jI16ak0Yonh.jpg
tt0101179	3	nm0115797	actor	\N	\N	https://image.tmdb.org/t/p/{width_variable}/mnIj0TNKLZQ1cJyw9Ua8yYWFW0S.jpg
tt0101179	4	nm0142270	actor	\N	\N	\N
tt0101179	5	nm0211643	director	\N	\N	\N
tt0101179	6	nm0208086	writer	\N	\N	https://image.tmdb.org/t/p/{width_variable}/fj5BHzduQ2U0RrKcMtjDHQmQ6KV.jpg
tt0101179	7	nm0321386	producer	producer	\N	\N
tt0101179	8	nm0871646	composer	\N	\N	\N
tt0101179	9	nm0148018	cinematographer	\N	\N	\N
tt0101246	10	nm0819282	production_designer	\N	\N	\N
tt0101246	1	nm0005216	actress	\N	"[""Céleste Albaret""]"	https://image.tmdb.org/t/p/{width_variable}/qOKAI6aunD4J5MXiwwomAhI3jI2.jpg
tt0101246	2	nm0000869	actor	\N	"[""Marcel Proust""]"	https://image.tmdb.org/t/p/{width_variable}/aqorhHCrgICHKP4nAJK9IB4xGGa.jpg
tt0101246	3	nm0185329	actor	\N	"[""Odilon""]"	https://image.tmdb.org/t/p/{width_variable}/4uUXlmQ7p8a8RpXowVI90j0reEj.jpg
tt0101246	4	nm0551556	actress	\N	"[""Concierge""]"	\N
tt0101246	5	nm0006841	director	\N	\N	\N
tt0101246	6	nm0003141	writer	writer	\N	https://image.tmdb.org/t/p/{width_variable}/2f6juvY5JDxH8Bzvr5lduY3RSRd.jpg
tt0101246	7	nm0516008	producer	producer	\N	\N
tt0101246	8	nm0393758	cinematographer	\N	\N	\N
tt0101246	9	nm0668966	editor	\N	\N	\N
tt0101271	10	nm0537402	cinematographer	\N	\N	\N
tt0101271	1	nm0000475	actress	\N	"[""Hetty Sorrel""]"	https://image.tmdb.org/t/p/{width_variable}/r60KQk3xOmMIhGmJqCeHQq6RX68.jpg
tt0101271	2	nm0363117	actress	\N	"[""Dinah Morris""]"	https://image.tmdb.org/t/p/{width_variable}/sziHJAwXPuhG5Qaz87VymM4uEiH.jpg
tt0101271	3	nm0672888	actor	\N	"[""Court Official""]"	https://image.tmdb.org/t/p/{width_variable}/mYjwg4JgZ9rbc0yI2Rxn1XBjZyg.jpg
tt0101271	4	nm0223266	actor	\N	"[""Judge""]"	https://image.tmdb.org/t/p/{width_variable}/52VarIRkuFrbuRhDoum8A0WD1dg.jpg
tt0101271	5	nm0287821	director	\N	\N	\N
tt0101271	6	nm0905547	writer	screenplay	\N	\N
tt0101271	7	nm0253652	writer	novel	\N	\N
tt0101271	8	nm0328792	producer	producer	\N	\N
tt0101271	9	nm0366880	composer	\N	\N	\N
tt0101274	10	nm0093605	producer	producer	\N	\N
tt0101274	1	nm0001352	actor	\N	"[""Lucky Luke""]"	https://image.tmdb.org/t/p/{width_variable}/erOGmmgjsyuAxNqxzYpKriDxZ6X.jpg
tt0101274	2	nm0604922	actress	\N	"[""Lotta Legs""]"	https://image.tmdb.org/t/p/{width_variable}/2wurne3qJ3OuDAM9S6rxNgpqghb.jpg
tt0101274	3	nm0818277	actor	\N	"[""Averell Dalton""]"	\N
tt0101274	4	nm0336480	actor	\N	"[""Jack Dalton""]"	\N
tt0101274	5	nm0606328	writer	creator	\N	https://image.tmdb.org/t/p/{width_variable}/eoYDoIZVxYidvxnOa2YvlpdCUJZ.jpg
tt0101274	6	nm0331453	writer	creator	\N	https://image.tmdb.org/t/p/{width_variable}/z3fYRh33fBTYChnyZPWy4X7jcih.jpg
tt0101274	7	nm0384484	writer	story	\N	\N
tt0101274	8	nm0767124	writer	story	\N	\N
tt0101274	9	nm0281326	writer	writer	\N	\N
tt0101300	10	nm0910324	cinematographer	\N	\N	\N
tt0101300	1	nm0377901	actor	\N	"[""Stevie 'Smudger' Smith""]"	https://image.tmdb.org/t/p/{width_variable}/aT5zYMfGI3x4sGtCs9QM4gT0G2h.jpg
tt0101300	2	nm0001059	actor	\N	"[""Liam Kane""]"	https://image.tmdb.org/t/p/{width_variable}/jOHs3xvlwRiiG2CLtso5zzmGCXg.jpg
tt0101300	3	nm0032536	actress	\N	"[""Marie""]"	https://image.tmdb.org/t/p/{width_variable}/1hY8HNJ6nscSQpZsj8wTSOtjLdX.jpg
tt0101300	4	nm0290162	actor	\N	"[""Barry Serradilla""]"	https://image.tmdb.org/t/p/{width_variable}/a7DlC90cAFqhm9jBhwmbKaRNomj.jpg
tt0101300	5	nm0950000	director	\N	\N	https://image.tmdb.org/t/p/{width_variable}/wFNhi0yiVffSiF2WhGeZbNXuUd2.jpg
tt0101300	6	nm0039185	writer	\N	\N	https://image.tmdb.org/t/p/{width_variable}/hUkcVLyvZrF3pDyEaOdwA9c3gOl.jpg
tt0101300	7	nm0860034	producer	producer	\N	https://image.tmdb.org/t/p/{width_variable}/nQH252bf2mguR1hrhDgoYnUwrzI.jpg
tt0101300	8	nm0032373	composer	\N	\N	\N
tt0101300	9	nm0727132	composer	\N	\N	\N
tt0101358	10	nm0262935	editor	\N	\N	\N
tt0101358	1	nm0716293	actress	\N	"[""Antonia McGill""]"	https://image.tmdb.org/t/p/{width_variable}/dTzb4BHZ9T9O2kNgNgTuMtGQ8rB.jpg
tt0101358	2	nm0001767	actress	\N	"[""Jane Hartman""]"	https://image.tmdb.org/t/p/{width_variable}/tABRYOHUQeaUCAqrelJV5ZHjl1W.jpg
tt0101358	3	nm0505303	actress	\N	"[""Rosa Gluberman""]"	\N
tt0101358	4	nm0388804	actor	\N	"[""Harry Rosenthal""]"	\N
tt0101358	5	nm0452319	director	\N	\N	https://image.tmdb.org/t/p/{width_variable}/x6kMAF5aO2s7oNYMl6el1Z79ckT.jpg
tt0101358	6	nm0434669	writer	writer	\N	\N
tt0101358	7	nm0264480	producer	producer	\N	\N
tt0101358	8	nm0006235	composer	\N	\N	https://image.tmdb.org/t/p/{width_variable}/Am3W0n5fPR7hepTR0c1X7RC1zZO.jpg
tt0101358	9	nm0537402	cinematographer	\N	\N	\N
tt0101443	10	nm0474680	production_designer	\N	\N	\N
tt0101443	1	nm0096509	actor	\N	"[""Mitabeiter der Kripo""]"	https://image.tmdb.org/t/p/{width_variable}/5iIKfF1qInBugqZcIR1K75SNIeN.jpg
tt0101443	2	nm0291149	actor	\N	"[""Mitabeiter der Kripo""]"	\N
tt0101443	3	nm0927980	actor	\N	"[""Mitabeiter der Kripo""]"	\N
tt0101443	4	nm0618238	actor	\N	"[""Mitabeiter der Kripo""]"	\N
tt0101443	5	nm0406134	director	\N	\N	\N
tt0101443	6	nm0351439	writer	book	\N	\N
tt0101443	7	nm0278925	composer	\N	\N	https://image.tmdb.org/t/p/{width_variable}/m8KdA53EfWXYGeuauTal3mSs9Od.jpg
tt0101443	8	nm0090335	cinematographer	\N	\N	\N
tt0101443	9	nm1074696	editor	\N	\N	\N
tt0101480	10	nm0364643	editor	\N	\N	\N
tt0101480	1	nm0492220	actor	\N	"[""Joey Di Paolo""]"	https://image.tmdb.org/t/p/{width_variable}/hWZuLvqVIPRQGbpkDbgsVv1Drbt.jpg
tt0101480	2	nm0032628	actress	\N	"[""Carol Di Paolo""]"	https://image.tmdb.org/t/p/{width_variable}/59E061EJyEl2CLcBd12p9Vi7q0B.jpg
tt0101480	3	nm0852753	self	\N	"[""Self""]"	https://image.tmdb.org/t/p/{width_variable}/qMTSktUg8iIFNQkFZG2VOa9hyoq.jpg
tt0101480	4	nm0534944	actor	\N	"[""Anthony""]"	https://image.tmdb.org/t/p/{width_variable}/v17uyHhMLooVWKjMRS4NoGeTPyB.jpg
tt0101480	5	nm0685673	director	\N	\N	https://image.tmdb.org/t/p/{width_variable}/aFCi5YjNSttbarpQaSEA8eyybDg.jpg
tt0101480	6	nm0392694	writer	written by	\N	\N
tt0101480	7	nm0952781	producer	producer	\N	https://image.tmdb.org/t/p/{width_variable}/onWblQh6ztmNuDsfKXBJ8YZbWjt.jpg
tt0101480	8	nm0811330	composer	\N	\N	\N
tt0101480	9	nm0795724	cinematographer	\N	\N	\N
tt0101655	1	nm0338403	actor	\N	\N	\N
tt0101655	2	nm0924740	actor	\N	\N	\N
tt0101655	3	nm0924960	actor	\N	\N	\N
tt0101655	4	nm0924962	actor	\N	\N	https://image.tmdb.org/t/p/{width_variable}/3OFzEf6RW8Mia2UZIrhLpgSYpsn.jpg
tt0101655	5	nm0949645	director	\N	\N	\N
tt0101655	6	nm14007528	composer	\N	\N	\N
tt0101655	7	nm0925278	actress	\N	\N	\N
tt0101729	10	nm0006179	composer	\N	\N	\N
tt0101729	1	nm0007746	actor	\N	\N	https://image.tmdb.org/t/p/{width_variable}/i7idHOw21i3RNO8IrVKkGlcAyOd.jpg
tt0101729	2	nm0084241	actor	\N	\N	https://image.tmdb.org/t/p/{width_variable}/cDhzyPQ3446zpRmP523rPFkkl4h.jpg
tt0101729	3	nm0143309	actress	\N	\N	https://image.tmdb.org/t/p/{width_variable}/c3W1yk9YtYgVQtsPYQKPWvz5sIs.jpg
tt0101729	4	nm0176401	actor	\N	"[""Agente La Macchia""]"	https://image.tmdb.org/t/p/{width_variable}/sYPGa0VgYobdQkiJ3ELevIfm7lj.jpg
tt0101729	5	nm0002910	director	\N	\N	\N
tt0101729	6	nm0128052	writer	writer	\N	\N
tt0101729	7	nm0179855	writer	writer	\N	\N
tt0101729	8	nm0896479	writer	writer	\N	\N
tt0101729	9	nm0093111	producer	producer	\N	\N
tt0101750	10	nm0858650	cinematographer	\N	\N	\N
tt0101750	1	nm0828980	actress	\N	"[""Nora Helmer""]"	https://image.tmdb.org/t/p/{width_variable}/vfa2rMTtYGcjBPDtrOpSBEwpTcI.jpg
tt0101750	2	nm0263368	actor	\N	"[""Torvald Helmer""]"	https://image.tmdb.org/t/p/{width_variable}/tfXY6ilnTEkpPN3PpqxhMhHb3z7.jpg
tt0101750	3	nm0416524	actress	\N	"[""Kristine Linde""]"	https://image.tmdb.org/t/p/{width_variable}/wnqmn77oKtHiZFZuwxU2HWSAILF.jpg
tt0101750	4	nm0538869	actor	\N	"[""Dr. Rank""]"	https://image.tmdb.org/t/p/{width_variable}/ae0AJ8FbJireYPQyglIxNucjqIy.jpg
tt0101750	5	nm0856827	director	\N	\N	\N
tt0101750	6	nm0406585	writer	"play ""Et dukkehjem"""	\N	https://image.tmdb.org/t/p/{width_variable}/7dh8HZGcyATPbl563SJ0x1SVoef.jpg
tt0101750	7	nm0863867	writer	translation	\N	\N
tt0101750	8	nm0193508	producer	producer	\N	https://image.tmdb.org/t/p/{width_variable}/7gQqZO7uoHNrHX6IZfCLCtXBDkU.jpg
tt0101750	9	nm0941185	composer	\N	\N	\N
tt0101835	1	nm0817881	actor	\N	"[""Jack 'Extralarge' Costello""]"	https://image.tmdb.org/t/p/{width_variable}/cVbBoKxRDFOdDKwdpRmxVazDWlE.jpg
tt0101835	2	nm0859365	actor	\N	"[""Dumas""]"	https://image.tmdb.org/t/p/{width_variable}/rrDuyqoclQRazUTFpTMz2tY9k0o.jpg
tt0101835	3	nm0066040	actor	\N	"[""Sam""]"	\N
tt0101835	4	nm0749959	actress	\N	"[""Mrs. Martinez""]"	https://image.tmdb.org/t/p/{width_variable}/7P9sq9QFMUcLHqWnAYfhnvwcCkW.jpg
tt0101835	5	nm0144758	director	\N	\N	https://image.tmdb.org/t/p/{width_variable}/v89kkRIEq098ABdm4nntzMG9782.jpg
tt0101835	6	nm0604304	writer	\N	\N	https://image.tmdb.org/t/p/{width_variable}/1GZPcyWbtO7QwSITMycZ7r9MnPO.jpg
tt0101835	7	nm0669968	writer	\N	\N	https://image.tmdb.org/t/p/{width_variable}/iPqfSesXMW91t5o4ppiij3ogPAQ.jpg
tt0101835	8	nm0739744	writer	story screenplay	\N	https://image.tmdb.org/t/p/{width_variable}/3IkQ46HfkgLj1Ibr3UFQUmAGe2u.jpg
tt0101835	9	nm0320952	cinematographer	\N	\N	\N
tt0101836	10	nm0320952	cinematographer	\N	\N	\N
tt0101836	1	nm0817881	actor	\N	"[""Jack 'Extralarge' Costello""]"	https://image.tmdb.org/t/p/{width_variable}/cVbBoKxRDFOdDKwdpRmxVazDWlE.jpg
